"timestamp","count","uniques","date_retrieved"
"2021-04-18T00:00:00Z",1,1,2021-04-25
"2021-04-19T00:00:00Z",1,1,2021-04-25
"2021-04-20T00:00:00Z",1,1,2021-04-25
"2021-04-21T00:00:00Z",1,1,2021-04-25
"2021-04-22T00:00:00Z",1,1,2021-04-25
"2021-04-23T00:00:00Z",1,1,2021-04-25
"2021-04-24T00:00:00Z",1,1,2021-04-25
"2021-04-13T00:00:00Z",1,1,2021-04-26
"2021-04-14T00:00:00Z",2,2,2021-04-26
"2021-04-15T00:00:00Z",2,2,2021-04-26
"2021-04-16T00:00:00Z",1,1,2021-04-26
"2021-04-17T00:00:00Z",2,2,2021-04-26
"2021-04-18T00:00:00Z",1,1,2021-04-26
"2021-04-19T00:00:00Z",1,1,2021-04-26
"2021-04-20T00:00:00Z",1,1,2021-04-26
"2021-04-21T00:00:00Z",1,1,2021-04-26
"2021-04-22T00:00:00Z",1,1,2021-04-26
"2021-04-23T00:00:00Z",1,1,2021-04-26
"2021-04-24T00:00:00Z",1,1,2021-04-26
"2021-04-25T00:00:00Z",1,1,2021-04-26
"2021-04-14T00:00:00Z",2,2,2021-04-27
"2021-04-15T00:00:00Z",2,2,2021-04-27
"2021-04-16T00:00:00Z",1,1,2021-04-27
"2021-04-17T00:00:00Z",2,2,2021-04-27
"2021-04-18T00:00:00Z",1,1,2021-04-27
"2021-04-19T00:00:00Z",1,1,2021-04-27
"2021-04-20T00:00:00Z",1,1,2021-04-27
"2021-04-21T00:00:00Z",1,1,2021-04-27
"2021-04-22T00:00:00Z",1,1,2021-04-27
"2021-04-23T00:00:00Z",1,1,2021-04-27
"2021-04-24T00:00:00Z",1,1,2021-04-27
"2021-04-25T00:00:00Z",1,1,2021-04-27
"2021-04-26T00:00:00Z",1,1,2021-04-27
"2021-04-15T00:00:00Z",2,2,2021-04-28
"2021-04-16T00:00:00Z",1,1,2021-04-28
"2021-04-17T00:00:00Z",2,2,2021-04-28
"2021-04-18T00:00:00Z",1,1,2021-04-28
"2021-04-19T00:00:00Z",1,1,2021-04-28
"2021-04-20T00:00:00Z",1,1,2021-04-28
"2021-04-21T00:00:00Z",1,1,2021-04-28
"2021-04-22T00:00:00Z",1,1,2021-04-28
"2021-04-23T00:00:00Z",1,1,2021-04-28
"2021-04-24T00:00:00Z",1,1,2021-04-28
"2021-04-25T00:00:00Z",1,1,2021-04-28
"2021-04-26T00:00:00Z",1,1,2021-04-28
"2021-04-27T00:00:00Z",1,1,2021-04-28
"2021-04-16T00:00:00Z",1,1,2021-04-29
"2021-04-17T00:00:00Z",2,2,2021-04-29
"2021-04-18T00:00:00Z",1,1,2021-04-29
"2021-04-19T00:00:00Z",1,1,2021-04-29
"2021-04-20T00:00:00Z",1,1,2021-04-29
"2021-04-21T00:00:00Z",1,1,2021-04-29
"2021-04-22T00:00:00Z",1,1,2021-04-29
"2021-04-23T00:00:00Z",1,1,2021-04-29
"2021-04-24T00:00:00Z",1,1,2021-04-29
"2021-04-25T00:00:00Z",1,1,2021-04-29
"2021-04-26T00:00:00Z",1,1,2021-04-29
"2021-04-27T00:00:00Z",1,1,2021-04-29
"2021-04-28T00:00:00Z",1,1,2021-04-29
"2021-04-17T00:00:00Z",2,2,2021-04-30
"2021-04-18T00:00:00Z",1,1,2021-04-30
"2021-04-19T00:00:00Z",1,1,2021-04-30
"2021-04-20T00:00:00Z",1,1,2021-04-30
"2021-04-21T00:00:00Z",1,1,2021-04-30
"2021-04-22T00:00:00Z",1,1,2021-04-30
"2021-04-23T00:00:00Z",1,1,2021-04-30
"2021-04-24T00:00:00Z",1,1,2021-04-30
"2021-04-25T00:00:00Z",1,1,2021-04-30
"2021-04-26T00:00:00Z",1,1,2021-04-30
"2021-04-27T00:00:00Z",1,1,2021-04-30
"2021-04-28T00:00:00Z",1,1,2021-04-30
"2021-04-29T00:00:00Z",1,1,2021-04-30
"2021-04-18T00:00:00Z",1,1,2021-05-01
"2021-04-19T00:00:00Z",1,1,2021-05-01
"2021-04-20T00:00:00Z",1,1,2021-05-01
"2021-04-21T00:00:00Z",1,1,2021-05-01
"2021-04-22T00:00:00Z",1,1,2021-05-01
"2021-04-23T00:00:00Z",1,1,2021-05-01
"2021-04-24T00:00:00Z",1,1,2021-05-01
"2021-04-25T00:00:00Z",1,1,2021-05-01
"2021-04-26T00:00:00Z",1,1,2021-05-01
"2021-04-27T00:00:00Z",1,1,2021-05-01
"2021-04-28T00:00:00Z",1,1,2021-05-01
"2021-04-29T00:00:00Z",1,1,2021-05-01
"2021-04-30T00:00:00Z",2,2,2021-05-01
"2021-04-19T00:00:00Z",1,1,2021-05-02
"2021-04-20T00:00:00Z",1,1,2021-05-02
"2021-04-21T00:00:00Z",1,1,2021-05-02
"2021-04-22T00:00:00Z",1,1,2021-05-02
"2021-04-23T00:00:00Z",1,1,2021-05-02
"2021-04-24T00:00:00Z",1,1,2021-05-02
"2021-04-25T00:00:00Z",1,1,2021-05-02
"2021-04-26T00:00:00Z",1,1,2021-05-02
"2021-04-27T00:00:00Z",1,1,2021-05-02
"2021-04-28T00:00:00Z",1,1,2021-05-02
"2021-04-29T00:00:00Z",1,1,2021-05-02
"2021-04-30T00:00:00Z",2,2,2021-05-02
"2021-05-01T00:00:00Z",2,2,2021-05-02
"2021-04-20T00:00:00Z",1,1,2021-05-03
"2021-04-21T00:00:00Z",1,1,2021-05-03
"2021-04-22T00:00:00Z",1,1,2021-05-03
"2021-04-23T00:00:00Z",1,1,2021-05-03
"2021-04-24T00:00:00Z",1,1,2021-05-03
"2021-04-25T00:00:00Z",1,1,2021-05-03
"2021-04-26T00:00:00Z",1,1,2021-05-03
"2021-04-27T00:00:00Z",1,1,2021-05-03
"2021-04-28T00:00:00Z",1,1,2021-05-03
"2021-04-29T00:00:00Z",1,1,2021-05-03
"2021-04-30T00:00:00Z",2,2,2021-05-03
"2021-05-01T00:00:00Z",2,2,2021-05-03
"2021-05-02T00:00:00Z",2,2,2021-05-03
"2021-04-21T00:00:00Z",1,1,2021-05-04
"2021-04-22T00:00:00Z",1,1,2021-05-04
"2021-04-23T00:00:00Z",1,1,2021-05-04
"2021-04-24T00:00:00Z",1,1,2021-05-04
"2021-04-25T00:00:00Z",1,1,2021-05-04
"2021-04-26T00:00:00Z",1,1,2021-05-04
"2021-04-27T00:00:00Z",1,1,2021-05-04
"2021-04-28T00:00:00Z",1,1,2021-05-04
"2021-04-29T00:00:00Z",1,1,2021-05-04
"2021-04-30T00:00:00Z",2,2,2021-05-04
"2021-05-01T00:00:00Z",2,2,2021-05-04
"2021-05-02T00:00:00Z",2,2,2021-05-04
"2021-05-03T00:00:00Z",2,2,2021-05-04
"2021-04-22T00:00:00Z",1,1,2021-05-05
"2021-04-23T00:00:00Z",1,1,2021-05-05
"2021-04-24T00:00:00Z",1,1,2021-05-05
"2021-04-25T00:00:00Z",1,1,2021-05-05
"2021-04-26T00:00:00Z",1,1,2021-05-05
"2021-04-27T00:00:00Z",1,1,2021-05-05
"2021-04-28T00:00:00Z",1,1,2021-05-05
"2021-04-29T00:00:00Z",1,1,2021-05-05
"2021-04-30T00:00:00Z",2,2,2021-05-05
"2021-05-01T00:00:00Z",2,2,2021-05-05
"2021-05-02T00:00:00Z",2,2,2021-05-05
"2021-05-03T00:00:00Z",2,2,2021-05-05
"2021-05-04T00:00:00Z",3,3,2021-05-05
"2021-04-23T00:00:00Z",1,1,2021-05-06
"2021-04-24T00:00:00Z",1,1,2021-05-06
"2021-04-25T00:00:00Z",1,1,2021-05-06
"2021-04-26T00:00:00Z",1,1,2021-05-06
"2021-04-27T00:00:00Z",1,1,2021-05-06
"2021-04-28T00:00:00Z",1,1,2021-05-06
"2021-04-29T00:00:00Z",1,1,2021-05-06
"2021-04-30T00:00:00Z",2,2,2021-05-06
"2021-05-01T00:00:00Z",2,2,2021-05-06
"2021-05-02T00:00:00Z",2,2,2021-05-06
"2021-05-03T00:00:00Z",2,2,2021-05-06
"2021-05-04T00:00:00Z",3,3,2021-05-06
"2021-05-05T00:00:00Z",2,2,2021-05-06
"2021-04-24T00:00:00Z",1,1,2021-05-07
"2021-04-25T00:00:00Z",1,1,2021-05-07
"2021-04-26T00:00:00Z",1,1,2021-05-07
"2021-04-27T00:00:00Z",1,1,2021-05-07
"2021-04-28T00:00:00Z",1,1,2021-05-07
"2021-04-29T00:00:00Z",1,1,2021-05-07
"2021-04-30T00:00:00Z",2,2,2021-05-07
"2021-05-01T00:00:00Z",2,2,2021-05-07
"2021-05-02T00:00:00Z",2,2,2021-05-07
"2021-05-03T00:00:00Z",2,2,2021-05-07
"2021-05-04T00:00:00Z",3,3,2021-05-07
"2021-05-05T00:00:00Z",2,2,2021-05-07
"2021-05-06T00:00:00Z",1,1,2021-05-07
"2021-04-25T00:00:00Z",1,1,2021-05-08
"2021-04-26T00:00:00Z",1,1,2021-05-08
"2021-04-27T00:00:00Z",1,1,2021-05-08
"2021-04-28T00:00:00Z",1,1,2021-05-08
"2021-04-29T00:00:00Z",1,1,2021-05-08
"2021-04-30T00:00:00Z",2,2,2021-05-08
"2021-05-01T00:00:00Z",2,2,2021-05-08
"2021-05-02T00:00:00Z",2,2,2021-05-08
"2021-05-03T00:00:00Z",2,2,2021-05-08
"2021-05-04T00:00:00Z",3,3,2021-05-08
"2021-05-05T00:00:00Z",2,2,2021-05-08
"2021-05-06T00:00:00Z",1,1,2021-05-08
"2021-05-07T00:00:00Z",1,1,2021-05-08
"2021-05-08T00:00:00Z",1,1,2021-05-08
"2021-04-26T00:00:00Z",1,1,2021-05-09
"2021-04-27T00:00:00Z",1,1,2021-05-09
"2021-04-28T00:00:00Z",1,1,2021-05-09
"2021-04-29T00:00:00Z",1,1,2021-05-09
"2021-04-30T00:00:00Z",2,2,2021-05-09
"2021-05-01T00:00:00Z",2,2,2021-05-09
"2021-05-02T00:00:00Z",2,2,2021-05-09
"2021-05-03T00:00:00Z",2,2,2021-05-09
"2021-05-04T00:00:00Z",3,3,2021-05-09
"2021-05-05T00:00:00Z",2,2,2021-05-09
"2021-05-06T00:00:00Z",1,1,2021-05-09
"2021-05-07T00:00:00Z",1,1,2021-05-09
"2021-05-08T00:00:00Z",3,3,2021-05-09
"2021-04-27T00:00:00Z",1,1,2021-05-10
"2021-04-28T00:00:00Z",1,1,2021-05-10
"2021-04-29T00:00:00Z",1,1,2021-05-10
"2021-04-30T00:00:00Z",2,2,2021-05-10
"2021-05-01T00:00:00Z",2,2,2021-05-10
"2021-05-02T00:00:00Z",2,2,2021-05-10
"2021-05-03T00:00:00Z",2,2,2021-05-10
"2021-05-04T00:00:00Z",3,3,2021-05-10
"2021-05-05T00:00:00Z",2,2,2021-05-10
"2021-05-06T00:00:00Z",1,1,2021-05-10
"2021-05-07T00:00:00Z",1,1,2021-05-10
"2021-05-08T00:00:00Z",3,3,2021-05-10
"2021-05-09T00:00:00Z",2,2,2021-05-10
"2021-04-28T00:00:00Z",1,1,2021-05-11
"2021-04-29T00:00:00Z",1,1,2021-05-11
"2021-04-30T00:00:00Z",2,2,2021-05-11
"2021-05-01T00:00:00Z",2,2,2021-05-11
"2021-05-02T00:00:00Z",2,2,2021-05-11
"2021-05-03T00:00:00Z",2,2,2021-05-11
"2021-05-04T00:00:00Z",3,3,2021-05-11
"2021-05-05T00:00:00Z",2,2,2021-05-11
"2021-05-06T00:00:00Z",1,1,2021-05-11
"2021-05-07T00:00:00Z",1,1,2021-05-11
"2021-05-08T00:00:00Z",3,3,2021-05-11
"2021-05-09T00:00:00Z",2,2,2021-05-11
"2021-05-10T00:00:00Z",1,1,2021-05-11
"2021-05-11T00:00:00Z",1,1,2021-05-11
"2021-04-29T00:00:00Z",1,1,2021-05-12
"2021-04-30T00:00:00Z",2,2,2021-05-12
"2021-05-01T00:00:00Z",2,2,2021-05-12
"2021-05-02T00:00:00Z",2,2,2021-05-12
"2021-05-03T00:00:00Z",2,2,2021-05-12
"2021-05-04T00:00:00Z",3,3,2021-05-12
"2021-05-05T00:00:00Z",2,2,2021-05-12
"2021-05-06T00:00:00Z",1,1,2021-05-12
"2021-05-07T00:00:00Z",1,1,2021-05-12
"2021-05-08T00:00:00Z",3,3,2021-05-12
"2021-05-09T00:00:00Z",2,2,2021-05-12
"2021-05-10T00:00:00Z",1,1,2021-05-12
"2021-05-11T00:00:00Z",2,2,2021-05-12
"2021-04-30T00:00:00Z",2,2,2021-05-13
"2021-05-01T00:00:00Z",2,2,2021-05-13
"2021-05-02T00:00:00Z",2,2,2021-05-13
"2021-05-03T00:00:00Z",2,2,2021-05-13
"2021-05-04T00:00:00Z",3,3,2021-05-13
"2021-05-05T00:00:00Z",2,2,2021-05-13
"2021-05-06T00:00:00Z",1,1,2021-05-13
"2021-05-07T00:00:00Z",1,1,2021-05-13
"2021-05-08T00:00:00Z",3,3,2021-05-13
"2021-05-09T00:00:00Z",2,2,2021-05-13
"2021-05-10T00:00:00Z",1,1,2021-05-13
"2021-05-11T00:00:00Z",2,2,2021-05-13
"2021-05-12T00:00:00Z",1,1,2021-05-13
"2021-05-01T00:00:00Z",2,2,2021-05-14
"2021-05-02T00:00:00Z",2,2,2021-05-14
"2021-05-03T00:00:00Z",2,2,2021-05-14
"2021-05-04T00:00:00Z",3,3,2021-05-14
"2021-05-05T00:00:00Z",2,2,2021-05-14
"2021-05-06T00:00:00Z",1,1,2021-05-14
"2021-05-07T00:00:00Z",1,1,2021-05-14
"2021-05-08T00:00:00Z",3,3,2021-05-14
"2021-05-09T00:00:00Z",2,2,2021-05-14
"2021-05-10T00:00:00Z",1,1,2021-05-14
"2021-05-11T00:00:00Z",2,2,2021-05-14
"2021-05-12T00:00:00Z",1,1,2021-05-14
"2021-05-13T00:00:00Z",2,2,2021-05-14
"2022-08-05T00:00:00Z",19,1,2022-08-19
"2022-08-06T00:00:00Z",43,1,2022-08-19
"2022-08-07T00:00:00Z",43,1,2022-08-19
"2022-08-08T00:00:00Z",40,1,2022-08-19
"2022-08-09T00:00:00Z",40,1,2022-08-19
"2022-08-10T00:00:00Z",43,1,2022-08-19
"2022-08-11T00:00:00Z",42,1,2022-08-19
"2022-08-12T00:00:00Z",42,1,2022-08-19
"2022-08-13T00:00:00Z",43,1,2022-08-19
"2022-08-14T00:00:00Z",43,1,2022-08-19
"2022-08-15T00:00:00Z",40,1,2022-08-19
"2022-08-16T00:00:00Z",41,1,2022-08-19
"2022-08-17T00:00:00Z",40,1,2022-08-19
"2022-08-18T00:00:00Z",39,1,2022-08-19
"2022-08-19T00:00:00Z",19,1,2022-08-19
"2022-08-06T00:00:00Z",20,1,2022-08-20
"2022-08-07T00:00:00Z",43,1,2022-08-20
"2022-08-08T00:00:00Z",40,1,2022-08-20
"2022-08-09T00:00:00Z",40,1,2022-08-20
"2022-08-10T00:00:00Z",43,1,2022-08-20
"2022-08-11T00:00:00Z",42,1,2022-08-20
"2022-08-12T00:00:00Z",42,1,2022-08-20
"2022-08-13T00:00:00Z",43,1,2022-08-20
"2022-08-14T00:00:00Z",43,1,2022-08-20
"2022-08-15T00:00:00Z",40,1,2022-08-20
"2022-08-16T00:00:00Z",41,1,2022-08-20
"2022-08-17T00:00:00Z",40,1,2022-08-20
"2022-08-18T00:00:00Z",39,1,2022-08-20
"2022-08-19T00:00:00Z",42,1,2022-08-20
"2022-08-20T00:00:00Z",19,1,2022-08-20
"2022-08-07T00:00:00Z",20,1,2022-08-21
"2022-08-08T00:00:00Z",40,1,2022-08-21
"2022-08-09T00:00:00Z",40,1,2022-08-21
"2022-08-10T00:00:00Z",43,1,2022-08-21
"2022-08-11T00:00:00Z",42,1,2022-08-21
"2022-08-12T00:00:00Z",42,1,2022-08-21
"2022-08-13T00:00:00Z",43,1,2022-08-21
"2022-08-14T00:00:00Z",43,1,2022-08-21
"2022-08-15T00:00:00Z",40,1,2022-08-21
"2022-08-16T00:00:00Z",41,1,2022-08-21
"2022-08-17T00:00:00Z",40,1,2022-08-21
"2022-08-18T00:00:00Z",39,1,2022-08-21
"2022-08-19T00:00:00Z",42,1,2022-08-21
"2022-08-20T00:00:00Z",43,1,2022-08-21
"2022-08-21T00:00:00Z",19,1,2022-08-21
"2022-08-08T00:00:00Z",19,1,2022-08-22
"2022-08-09T00:00:00Z",40,1,2022-08-22
"2022-08-10T00:00:00Z",43,1,2022-08-22
"2022-08-11T00:00:00Z",42,1,2022-08-22
"2022-08-12T00:00:00Z",42,1,2022-08-22
"2022-08-13T00:00:00Z",43,1,2022-08-22
"2022-08-14T00:00:00Z",43,1,2022-08-22
"2022-08-15T00:00:00Z",40,1,2022-08-22
"2022-08-16T00:00:00Z",41,1,2022-08-22
"2022-08-17T00:00:00Z",40,1,2022-08-22
"2022-08-18T00:00:00Z",39,1,2022-08-22
"2022-08-19T00:00:00Z",42,1,2022-08-22
"2022-08-20T00:00:00Z",43,1,2022-08-22
"2022-08-21T00:00:00Z",43,1,2022-08-22
"2022-08-22T00:00:00Z",19,1,2022-08-22
"2022-08-09T00:00:00Z",19,1,2022-08-23
"2022-08-10T00:00:00Z",43,1,2022-08-23
"2022-08-11T00:00:00Z",42,1,2022-08-23
"2022-08-12T00:00:00Z",42,1,2022-08-23
"2022-08-13T00:00:00Z",43,1,2022-08-23
"2022-08-14T00:00:00Z",43,1,2022-08-23
"2022-08-15T00:00:00Z",40,1,2022-08-23
"2022-08-16T00:00:00Z",41,1,2022-08-23
"2022-08-17T00:00:00Z",40,1,2022-08-23
"2022-08-18T00:00:00Z",39,1,2022-08-23
"2022-08-19T00:00:00Z",42,1,2022-08-23
"2022-08-20T00:00:00Z",43,1,2022-08-23
"2022-08-21T00:00:00Z",43,1,2022-08-23
"2022-08-22T00:00:00Z",42,1,2022-08-23
"2022-08-23T00:00:00Z",17,1,2022-08-23
"2022-08-10T00:00:00Z",19,1,2022-08-24
"2022-08-11T00:00:00Z",42,1,2022-08-24
"2022-08-12T00:00:00Z",42,1,2022-08-24
"2022-08-13T00:00:00Z",43,1,2022-08-24
"2022-08-14T00:00:00Z",43,1,2022-08-24
"2022-08-15T00:00:00Z",40,1,2022-08-24
"2022-08-16T00:00:00Z",41,1,2022-08-24
"2022-08-17T00:00:00Z",40,1,2022-08-24
"2022-08-18T00:00:00Z",39,1,2022-08-24
"2022-08-19T00:00:00Z",42,1,2022-08-24
"2022-08-20T00:00:00Z",43,1,2022-08-24
"2022-08-21T00:00:00Z",43,1,2022-08-24
"2022-08-22T00:00:00Z",42,1,2022-08-24
"2022-08-23T00:00:00Z",40,1,2022-08-24
"2022-08-24T00:00:00Z",19,1,2022-08-24
"2022-08-11T00:00:00Z",19,1,2022-08-25
"2022-08-12T00:00:00Z",42,1,2022-08-25
"2022-08-13T00:00:00Z",43,1,2022-08-25
"2022-08-14T00:00:00Z",43,1,2022-08-25
"2022-08-15T00:00:00Z",40,1,2022-08-25
"2022-08-16T00:00:00Z",41,1,2022-08-25
"2022-08-17T00:00:00Z",40,1,2022-08-25
"2022-08-18T00:00:00Z",39,1,2022-08-25
"2022-08-19T00:00:00Z",42,1,2022-08-25
"2022-08-20T00:00:00Z",43,1,2022-08-25
"2022-08-21T00:00:00Z",43,1,2022-08-25
"2022-08-22T00:00:00Z",42,1,2022-08-25
"2022-08-23T00:00:00Z",40,1,2022-08-25
"2022-08-24T00:00:00Z",42,1,2022-08-25
"2022-08-25T00:00:00Z",17,1,2022-08-25
"2022-08-12T00:00:00Z",19,1,2022-08-26
"2022-08-13T00:00:00Z",43,1,2022-08-26
"2022-08-14T00:00:00Z",43,1,2022-08-26
"2022-08-15T00:00:00Z",40,1,2022-08-26
"2022-08-16T00:00:00Z",41,1,2022-08-26
"2022-08-17T00:00:00Z",40,1,2022-08-26
"2022-08-18T00:00:00Z",39,1,2022-08-26
"2022-08-19T00:00:00Z",42,1,2022-08-26
"2022-08-20T00:00:00Z",43,1,2022-08-26
"2022-08-21T00:00:00Z",43,1,2022-08-26
"2022-08-22T00:00:00Z",42,1,2022-08-26
"2022-08-23T00:00:00Z",40,1,2022-08-26
"2022-08-24T00:00:00Z",42,1,2022-08-26
"2022-08-25T00:00:00Z",39,1,2022-08-26
"2022-08-26T00:00:00Z",17,1,2022-08-26
"2022-08-13T00:00:00Z",20,1,2022-08-27
"2022-08-14T00:00:00Z",43,1,2022-08-27
"2022-08-15T00:00:00Z",40,1,2022-08-27
"2022-08-16T00:00:00Z",41,1,2022-08-27
"2022-08-17T00:00:00Z",40,1,2022-08-27
"2022-08-18T00:00:00Z",39,1,2022-08-27
"2022-08-19T00:00:00Z",42,1,2022-08-27
"2022-08-20T00:00:00Z",43,1,2022-08-27
"2022-08-21T00:00:00Z",43,1,2022-08-27
"2022-08-22T00:00:00Z",42,1,2022-08-27
"2022-08-23T00:00:00Z",40,1,2022-08-27
"2022-08-24T00:00:00Z",42,1,2022-08-27
"2022-08-25T00:00:00Z",39,1,2022-08-27
"2022-08-26T00:00:00Z",40,1,2022-08-27
"2022-08-27T00:00:00Z",19,1,2022-08-27
"2022-08-14T00:00:00Z",20,1,2022-08-28
"2022-08-15T00:00:00Z",40,1,2022-08-28
"2022-08-16T00:00:00Z",41,1,2022-08-28
"2022-08-17T00:00:00Z",40,1,2022-08-28
"2022-08-18T00:00:00Z",39,1,2022-08-28
"2022-08-19T00:00:00Z",42,1,2022-08-28
"2022-08-20T00:00:00Z",43,1,2022-08-28
"2022-08-21T00:00:00Z",43,1,2022-08-28
"2022-08-22T00:00:00Z",42,1,2022-08-28
"2022-08-23T00:00:00Z",40,1,2022-08-28
"2022-08-24T00:00:00Z",42,1,2022-08-28
"2022-08-25T00:00:00Z",39,1,2022-08-28
"2022-08-26T00:00:00Z",40,1,2022-08-28
"2022-08-27T00:00:00Z",44,2,2022-08-28
"2022-08-28T00:00:00Z",19,1,2022-08-28
"2022-08-15T00:00:00Z",19,1,2022-08-29
"2022-08-16T00:00:00Z",41,1,2022-08-29
"2022-08-17T00:00:00Z",40,1,2022-08-29
"2022-08-18T00:00:00Z",39,1,2022-08-29
"2022-08-19T00:00:00Z",42,1,2022-08-29
"2022-08-20T00:00:00Z",43,1,2022-08-29
"2022-08-21T00:00:00Z",43,1,2022-08-29
"2022-08-22T00:00:00Z",42,1,2022-08-29
"2022-08-23T00:00:00Z",40,1,2022-08-29
"2022-08-24T00:00:00Z",42,1,2022-08-29
"2022-08-25T00:00:00Z",39,1,2022-08-29
"2022-08-26T00:00:00Z",40,1,2022-08-29
"2022-08-27T00:00:00Z",44,2,2022-08-29
"2022-08-28T00:00:00Z",43,1,2022-08-29
"2022-08-29T00:00:00Z",17,1,2022-08-29
"2022-08-16T00:00:00Z",19,1,2022-08-30
"2022-08-17T00:00:00Z",40,1,2022-08-30
"2022-08-18T00:00:00Z",39,1,2022-08-30
"2022-08-19T00:00:00Z",42,1,2022-08-30
"2022-08-20T00:00:00Z",43,1,2022-08-30
"2022-08-21T00:00:00Z",43,1,2022-08-30
"2022-08-22T00:00:00Z",42,1,2022-08-30
"2022-08-23T00:00:00Z",40,1,2022-08-30
"2022-08-24T00:00:00Z",42,1,2022-08-30
"2022-08-25T00:00:00Z",39,1,2022-08-30
"2022-08-26T00:00:00Z",40,1,2022-08-30
"2022-08-27T00:00:00Z",44,2,2022-08-30
"2022-08-28T00:00:00Z",43,1,2022-08-30
"2022-08-29T00:00:00Z",41,2,2022-08-30
"2022-08-30T00:00:00Z",17,1,2022-08-30
"2022-08-17T00:00:00Z",19,1,2022-08-31
"2022-08-18T00:00:00Z",39,1,2022-08-31
"2022-08-19T00:00:00Z",42,1,2022-08-31
"2022-08-20T00:00:00Z",43,1,2022-08-31
"2022-08-21T00:00:00Z",43,1,2022-08-31
"2022-08-22T00:00:00Z",42,1,2022-08-31
"2022-08-23T00:00:00Z",40,1,2022-08-31
"2022-08-24T00:00:00Z",42,1,2022-08-31
"2022-08-25T00:00:00Z",39,1,2022-08-31
"2022-08-26T00:00:00Z",40,1,2022-08-31
"2022-08-27T00:00:00Z",44,2,2022-08-31
"2022-08-28T00:00:00Z",43,1,2022-08-31
"2022-08-29T00:00:00Z",41,2,2022-08-31
"2022-08-30T00:00:00Z",39,1,2022-08-31
"2022-08-31T00:00:00Z",17,1,2022-08-31
"2022-08-18T00:00:00Z",18,1,2022-09-01
"2022-08-19T00:00:00Z",42,1,2022-09-01
"2022-08-20T00:00:00Z",43,1,2022-09-01
"2022-08-21T00:00:00Z",43,1,2022-09-01
"2022-08-22T00:00:00Z",42,1,2022-09-01
"2022-08-23T00:00:00Z",40,1,2022-09-01
"2022-08-24T00:00:00Z",42,1,2022-09-01
"2022-08-25T00:00:00Z",39,1,2022-09-01
"2022-08-26T00:00:00Z",40,1,2022-09-01
"2022-08-27T00:00:00Z",44,2,2022-09-01
"2022-08-28T00:00:00Z",43,1,2022-09-01
"2022-08-29T00:00:00Z",41,2,2022-09-01
"2022-08-30T00:00:00Z",39,1,2022-09-01
"2022-08-31T00:00:00Z",40,1,2022-09-01
"2022-09-01T00:00:00Z",17,1,2022-09-01
"2022-08-19T00:00:00Z",19,1,2022-09-02
"2022-08-20T00:00:00Z",43,1,2022-09-02
"2022-08-21T00:00:00Z",43,1,2022-09-02
"2022-08-22T00:00:00Z",42,1,2022-09-02
"2022-08-23T00:00:00Z",40,1,2022-09-02
"2022-08-24T00:00:00Z",42,1,2022-09-02
"2022-08-25T00:00:00Z",39,1,2022-09-02
"2022-08-26T00:00:00Z",40,1,2022-09-02
"2022-08-27T00:00:00Z",44,2,2022-09-02
"2022-08-28T00:00:00Z",43,1,2022-09-02
"2022-08-29T00:00:00Z",41,2,2022-09-02
"2022-08-30T00:00:00Z",39,1,2022-09-02
"2022-08-31T00:00:00Z",40,1,2022-09-02
"2022-09-01T00:00:00Z",40,1,2022-09-02
"2022-09-02T00:00:00Z",17,1,2022-09-02
"2022-08-20T00:00:00Z",20,1,2022-09-03
"2022-08-21T00:00:00Z",43,1,2022-09-03
"2022-08-22T00:00:00Z",42,1,2022-09-03
"2022-08-23T00:00:00Z",40,1,2022-09-03
"2022-08-24T00:00:00Z",42,1,2022-09-03
"2022-08-25T00:00:00Z",39,1,2022-09-03
"2022-08-26T00:00:00Z",40,1,2022-09-03
"2022-08-27T00:00:00Z",44,2,2022-09-03
"2022-08-28T00:00:00Z",43,1,2022-09-03
"2022-08-29T00:00:00Z",41,2,2022-09-03
"2022-08-30T00:00:00Z",39,1,2022-09-03
"2022-08-31T00:00:00Z",40,1,2022-09-03
"2022-09-01T00:00:00Z",40,1,2022-09-03
"2022-09-02T00:00:00Z",40,1,2022-09-03
"2022-09-03T00:00:00Z",21,2,2022-09-03
"2022-08-21T00:00:00Z",20,1,2022-09-04
"2022-08-22T00:00:00Z",42,1,2022-09-04
"2022-08-23T00:00:00Z",40,1,2022-09-04
"2022-08-24T00:00:00Z",42,1,2022-09-04
"2022-08-25T00:00:00Z",39,1,2022-09-04
"2022-08-26T00:00:00Z",40,1,2022-09-04
"2022-08-27T00:00:00Z",44,2,2022-09-04
"2022-08-28T00:00:00Z",43,1,2022-09-04
"2022-08-29T00:00:00Z",41,2,2022-09-04
"2022-08-30T00:00:00Z",39,1,2022-09-04
"2022-08-31T00:00:00Z",40,1,2022-09-04
"2022-09-01T00:00:00Z",40,1,2022-09-04
"2022-09-02T00:00:00Z",40,1,2022-09-04
"2022-09-03T00:00:00Z",45,2,2022-09-04
"2022-09-04T00:00:00Z",19,1,2022-09-04
"2022-08-23T00:00:00Z",19,1,2022-09-06
"2022-08-24T00:00:00Z",42,1,2022-09-06
"2022-08-25T00:00:00Z",39,1,2022-09-06
"2022-08-26T00:00:00Z",40,1,2022-09-06
"2022-08-27T00:00:00Z",44,2,2022-09-06
"2022-08-28T00:00:00Z",43,1,2022-09-06
